id,summary
131,"O Decreto nº 9.937, de 24 de julho de 2019, institui o Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas (PPDDH) e cria seu Conselho Deliberativo, no âmbito do Ministério da Mulher, da Família e dos Direitos Humanos. O PPDDH tem como objetivo proteger a integridade pessoal e assegurar a atuação de pessoas ameaçadas devido à defesa dos direitos humanos. A execução do programa ocorrerá prioritariamente por meio de cooperação entre a União, os Estados e o Distrito Federal. O Conselho Deliberativo é responsável por formular, monitorar e avaliar as ações do programa, definir estratégias de articulação, deliberar sobre a inclusão e desligamento de defensores no programa, e decidir sobre a duração da permanência dos casos. O Conselho é composto por representantes do Ministério da Mulher, da Família e dos Direitos Humanos e da Secretaria Nacional de Segurança Pública do Ministério da Justiça e Segurança Pública, podendo incluir membros do Ministério Público Federal e do Poder Judiciário. As reuniões do Conselho ocorrem a cada dois meses ou de forma extraordinária quando necessário, com quórum de maioria absoluta. A participação no Conselho é considerada serviço público relevante, não remunerada. O decreto também revoga o Decreto nº 8.724, de 27 de abril de 2016, e entra em vigor na data de sua publicação."
132,"O Decreto nº 8.903, de 16 de novembro de 2016, institui o Programa de Proteção Integrada de Fronteiras (PPIF) com o objetivo de fortalecer a prevenção, o controle, a fiscalização e a repressão aos delitos transfronteiriços. O PPIF promoverá a atuação integrada e coordenada dos órgãos de segurança pública, inteligência, Receita Federal e Forças Armadas, além de promover a cooperação com países vizinhos. O programa inclui ações conjuntas e o compartilhamento de informações entre os diversos órgãos envolvidos, visando uma gestão mais eficiente dos recursos humanos e da estrutura dedicada à segurança das fronteiras.
O decreto também cria o Comitê-Executivo do PPIF, composto por representantes de vários órgãos governamentais, responsável por formular propostas de políticas públicas, supervisionar ações conjuntas e articular a cooperação internacional. Os Estados participarão do PPIF através de instrumentos de cooperação e da criação de Gabinetes de Gestão Integrada de Fronteiras (GGIFs), que articularão ações com a União e os municípios. A participação no Comitê é considerada prestação de serviço público relevante e não remunerada. O decreto revoga o Decreto nº 7.496, de 2011, e entra em vigor na data de sua publicação."
133,"O Decreto nº 5.274, de 18 de novembro de 2004, institui o Programa de Qualificação de Docente e Ensino de Língua Portuguesa no Timor-Leste. Este programa, financiado pela Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES), prevê a concessão de até cinquenta bolsas anuais para a pesquisa e qualificação de docentes em Timor-Leste até 2007. Os pagamentos de auxílio instalação, seguro saúde e a primeira mensalidade serão efetuados no Brasil, enquanto as demais mensalidades serão pagas em conta-corrente no Timor-Leste.
A CAPES é responsável por executar e gerenciar o programa, bem como detalhar sua implementação conforme a legislação. Os bolsistas selecionados terão a tarefa de ensinar a língua portuguesa para docentes de diversos níveis nas escolas timorenses. A operacionalização do programa está condicionada à disponibilidade orçamentária. O decreto entra em vigor na data de sua publicação e revoga o Decreto nº 4.319, de 2 de agosto de 2002."
135,"O Decreto Nº 2.001, de 5 de setembro de 1996, cria o Programa de Reorientação Institucional do Ministério da Agricultura e do Abastecimento (PRIMA), como unidade-piloto do Plano Diretor de Reforma do Aparelho do Estado. O objetivo do PRIMA é reformular o Ministério da Agricultura e do Abastecimento, considerando as cadeias agroprodutivas e seus agentes, para adaptar-se aos novos cenários econômicos globais e buscar competitividade no setor agrícola. A execução do PRIMA será apoiada por agentes da cadeia agroprodutiva e pelo Conselho Nacional de Política Agrícola. O Ministério da Agricultura, com colaboração técnica do Ministério da Administração Federal e Reforma do Estado, será responsável pela formulação da estratégia e metodologia dos projetos executivos a serem implementados. O decreto entrou em vigor na data de sua publicação."
136,"O Decreto Nº 8.834, de 9 de agosto de 2016, institui o Programa de Revitalização da Bacia Hidrográfica do Rio São Francisco (PRSF), visando promover a preservação, conservação e recuperação ambiental da bacia, assegurando o uso sustentável dos recursos naturais e melhorando as condições socioambientais e a disponibilidade de água. O PRSF segue diretrizes de articulação, integração, participação e controle social, alinhando-se com as Políticas Nacionais de Meio Ambiente e de Recursos Hídricos.
O decreto cria o Comitê Gestor do PRSF (CG-PRSF) na Casa Civil da Presidência da República, responsável por planejar, coordenar e monitorar as ações do programa. O comitê é composto por representantes de diversos ministérios e órgãos, além dos governadores dos estados abrangidos pela bacia e o presidente do Comitê da Bacia Hidrográfica do Rio São Francisco. Também é instituída a Câmara Técnica do PRSF, vinculada ao comitê gestor, para assessorar tecnicamente, promover integração e propor metas e metodologias para a revitalização da bacia. A participação no Comitê Gestor e na Câmara Técnica é considerada serviço público relevante e não é remunerada. O decreto revoga disposições anteriores e entra em vigor na data de sua publicação."
137,"O Decreto N° 98.498, de 12 de dezembro de 1989, aprova e executa o Programa Desportivo Militar Anual das Forças Armadas para o ano de 1990. Este programa abrange atividades em âmbito nacional e internacional, conforme detalhado nos Anexos I e II do decreto. A execução do programa será de responsabilidade do Estado-Maior das Forças Armadas (EMFA). O decreto entrou em vigor na data de sua publicação."
139,"O Decreto Nº 9.197, de 14 de novembro de 2017, institui o Programa Emergencial de Ações Sociais para o Estado do Rio de Janeiro e seus Municípios, com o objetivo de ampliar políticas e ações sociais até 31 de dezembro de 2018, priorizando áreas que necessitam de ação imediata do Poder Público para prevenir e enfrentar a violência. O programa promoverá políticas sociais integradas nas áreas de proteção social, saúde, educação, formação profissional, cultura, esporte, direitos humanos e direitos das mulheres.
A coordenação do programa será feita pelo Comitê-Executivo, composto por representantes de diversos ministérios e coordenado pelo Ministério do Desenvolvimento Social. Este comitê será responsável por articular ações, supervisionar a execução das políticas, formular propostas e assegurar recursos necessários. A participação no comitê é considerada serviço público relevante e não será remunerada. O programa, devido ao seu caráter emergencial, terá prioridade nos procedimentos e formas de transferência de recursos. As ações do programa serão financiadas pelos orçamentos dos órgãos participantes, sujeitas às disponibilidades orçamentárias e financeiras anuais. O decreto entrou em vigor na data de sua publicação."
140,"O Decreto Nº 7.029, de 10 de dezembro de 2009, institui o Programa Federal de Apoio à Regularização Ambiental de Imóveis Rurais, denominado ""Programa Mais Ambiente"". O objetivo é promover a regularização ambiental de imóveis rurais, com prazo de adesão de até três anos. O programa utilizará instrumentos como o Termo de Adesão e Compromisso e o Cadastro Ambiental Rural (CAR), e será articulado com ações federais de regularização ambiental. A adesão ao programa será feita junto ao IBAMA ou órgãos vinculados, e beneficiará proprietários e possuidores de imóveis rurais, incluindo agricultores familiares e comunidades tradicionais.
O programa inclui subprogramas de Educação Ambiental, Assistência Técnica Rural, Produção e Distribuição de Mudas e Sementes, e Capacitação dos Beneficiários Especiais, todos gratuitos para beneficiários especiais. A coordenação será feita por um Comitê Gestor composto por representantes de diversos ministérios e entidades. A adesão ao programa suspende a cobrança de multas aplicadas por infrações ambientais anteriores à publicação do decreto, desde que o beneficiário cumpra as obrigações estabelecidas no Termo de Adesão e Compromisso. O decreto entra em vigor na data de sua publicação."
142,"O Decreto Nº 99.179, de 15 de março de 1990, institui o Programa Federal de Desregulamentação, com o objetivo de fortalecer a iniciativa privada, reduzir a interferência do Estado, aumentar a eficiência dos serviços públicos e atender melhor os usuários. As diretrizes do programa incluem aceitar declarações dos administrados sem exigir provas documentais, manter apenas os controles imprescindíveis, regir a atividade econômica privada pelo livre mercado, atuar mediante convênios para descentralizar atividades administrativas, e observar as normas do extinto Programa Nacional de Desburocratização.
O programa será dirigido pela Secretaria-Geral da Presidência da República e executado pela Secretaria da Administração Federal. Será criada uma Comissão Especial na Secretaria-Geral da Presidência, composta por representantes de cada ministério civil e três da Secretaria da Administração Federal, para identificar áreas a serem desregulamentadas e propor medidas prioritárias. O Secretário-Geral da Presidência presidirá a comissão, que terá como secretário-executivo o Secretário da Administração Federal. O decreto entrou em vigor na data de sua publicação e revoga disposições contrárias."
143,"O Decreto Nº 6.874, de 5 de junho de 2009, institui o Programa Federal de Manejo Florestal Comunitário e Familiar (PMCF) no âmbito dos Ministérios do Meio Ambiente e do Desenvolvimento Agrário. O objetivo do PMCF é organizar ações de gestão e fomento ao manejo sustentável em florestas utilizadas por agricultores familiares, assentados da reforma agrária e povos e comunidades tradicionais. O manejo florestal comunitário e familiar envolve a execução de planos de manejo visando benefícios econômicos, sociais e ambientais, respeitando os mecanismos de sustentação do ecossistema.
O programa seguirá princípios como desenvolvimento sustentável, geração de trabalho e renda, valorização das formas de organização das comunidades, promoção do acesso à regularização da posse e uso das áreas, fomento à elaboração e implementação de planos de manejo, assistência técnica, educação ambiental, diversificação produtiva, e pesquisa e desenvolvimento de tecnologias. A coordenação geral do PMCF será de um comitê gestor composto por representantes dos Ministérios do Meio Ambiente e do Desenvolvimento Agrário, responsáveis pela articulação das ações, integração com políticas nacionais, e gestão financeira do programa.
O financiamento do PMCF virá de recursos orçamentários dos ministérios envolvidos e de fundos como o Fundo Nacional de Desenvolvimento Florestal (FNDF), Fundo Amazônia e Fundo Nacional de Meio Ambiente (FNMA). Os ministérios responsáveis expedirão normas complementares para a execução do programa. O decreto entra em vigor na data de sua publicação."
145,"O Decreto Nº 2.473, de 26 de janeiro de 1998, cria o Programa Florestas Nacionais, com o objetivo de dinamizar o manejo florestal sustentável de produtos madeireiros e não madeireiros, tanto em caráter empresarial quanto comunitário. O manejo comunitário será permitido apenas em áreas designadas para este fim e por associações ou cooperativas de comunidades que comprovadamente habitavam as Florestas Nacionais antes da criação das mesmas. 
Os recursos do programa provêm do Fundo Nacional do Meio Ambiente, conforme disposto no Decreto 98.161, de 21 de setembro de 1989. O Ministério do Meio Ambiente, dos Recursos Hídricos e da Amazônia Legal está autorizado a realizar estudos e indicar áreas para a criação de novas Florestas Nacionais, preferencialmente na Amazônia, em locais aptos e potencialmente produtivos. Além disso, o Ministério se articulará com Estados, Municípios e o Distrito Federal para promover a criação de florestas estaduais, municipais e distritais, complementando a ampliação das Florestas Nacionais. O decreto entrou em vigor na data de sua publicação."
146,"O Decreto Nº 10.085, de 5 de novembro de 2019, dispõe sobre o Programa Forças no Esporte – Segundo Tempo e o Projeto João do Pulo. O objetivo é promover a valorização do indivíduo, reduzir riscos sociais e fortalecer a cidadania e a inclusão social por meio de atividades educacionais, esportivas e físicas. O Programa Forças no Esporte – Segundo Tempo atende crianças e adolescentes de seis a dezoito anos, preferencialmente em situação de vulnerabilidade social, enquanto o Projeto João do Pulo se destina a pessoas com deficiência a partir dos seis anos.
Os objetivos incluem o desenvolvimento de valores sociais, redução de riscos sociais, desenvolvimento físico e motor, reforço educacional e cultural, segurança alimentar e descoberta de talentos esportivos. Ambos são implementados pelo Ministério da Defesa, com apoio das Forças Armadas e em parceria com os Ministérios da Educação, da Cidadania e da Mulher, da Família e dos Direitos Humanos.
O Ministério da Defesa é responsável pela gestão e coordenação, supervisionando as atividades nas organizações militares e promovendo parcerias com entidades públicas e privadas. O Ministério da Cidadania apoia o desenvolvimento metodológico e capacitação dos envolvidos, além de fornecer alimentação e melhorar a infraestrutura das organizações militares participantes. O Ministério da Educação promove a integração com políticas públicas de educação básica e especial, enquanto o Ministério da Mulher, da Família e dos Direitos Humanos apoia a inclusão social e a inserção no mercado de trabalho de jovens e pessoas com deficiência. As despesas são cobertas pelas dotações orçamentárias dos órgãos envolvidos, podendo haver descentralização de créditos e parcerias com entidades públicas e privadas. O decreto entrou em vigor na data de sua publicação."
147,"O Decreto Nº 8.537, de 5 de outubro de 2015, regulamenta a Lei nº 12.852, de 2013, e a Lei nº 12.933, de 2013, dispondo sobre a meia-entrada para eventos artístico-culturais e esportivos e a reserva de vagas a jovens de baixa renda nos transportes coletivos interestaduais. A meia-entrada é garantida a jovens de baixa renda, estudantes e pessoas com deficiência, mediante apresentação de documentos específicos. A Identidade Jovem comprova a condição de jovem de baixa renda, e a Carteira de Identificação Estudantil (CIE) comprova a condição de estudante.
Os eventos abrangem exibições em cinemas, teatros, espetáculos musicais, esportivos, entre outros, e o benefício aplica-se a todos os ingressos disponíveis para venda ao público em geral, limitado a 40% do total de ingressos. As pessoas com deficiência têm direito à meia-entrada, estendendo-se o benefício a seus acompanhantes quando necessário.
O decreto também define a reserva de duas vagas gratuitas e duas vagas com desconto de 50% para jovens de baixa renda em cada veículo, comboio ferroviário ou embarcação do transporte coletivo interestadual. A reserva deve ser solicitada com antecedência mínima de três horas do horário de partida. As empresas prestadoras de serviços devem informar sobre a disponibilidade de vagas e emitir bilhetes nominais aos beneficiários.
O cumprimento do decreto será fiscalizado por órgãos competentes federais, estaduais, municipais e distritais, e sanções serão aplicadas em caso de descumprimento. A emissão da Identidade Jovem e do bilhete de viagem do jovem deve ser disponibilizada até 31 de março de 2016, e o decreto entrou em vigor em 1º de dezembro de 2015."
148,"O Decreto Nº 7.219, de 24 de junho de 2010, institui o Programa Institucional de Bolsa de Iniciação à Docência (PIBID) no âmbito da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES). O PIBID tem como objetivo fomentar a iniciação à docência, contribuindo para a formação de docentes em nível superior e melhorando a qualidade da educação básica pública no Brasil. 
Os participantes do programa incluem estudantes de licenciatura, coordenadores institucionais, coordenadores de área e professores supervisores. Os objetivos do PIBID são incentivar a formação de docentes, valorizar o magistério, elevar a qualidade da formação inicial de professores, integrar educação superior e básica, proporcionar experiências práticas inovadoras e promover a articulação entre teoria e prática.
O programa concede bolsas aos estudantes de licenciatura que realizam atividades pedagógicas em escolas públicas, assim como aos professores responsáveis pela coordenação e supervisão dessas atividades. As instituições de educação superior que desejam participar do PIBID devem possuir cursos de licenciatura e participar de programas de valorização do magistério definidos pelo Ministério da Educação.
A CAPES coordenará a implantação, acompanhamento, supervisão e avaliação dos projetos institucionais do PIBID. Os recursos serão destinados exclusivamente ao pagamento de despesas essenciais à execução dos projetos, de acordo com a disponibilidade orçamentária e a regulamentação da CAPES. As despesas do PIBID serão cobertas pelas dotações orçamentárias anualmente consignadas à CAPES. O decreto entrou em vigor na data de sua publicação."
149,"O Decreto nº 10.650, de 17 de março de 2021, institui o Programa Integra Brasil e o Comitê Gestor do Programa. Este programa tem como objetivos principais promover os direitos humanos, a educação antidopagem e os valores do espírito esportivo em ambientes esportivos e escolares, especialmente no futebol. Visa também articular e integrar políticas públicas voltadas para o ensino fundamental e médio de atletas.
O público-alvo do programa inclui crianças, adolescentes, jovens praticantes de futebol e suas famílias, com foco nos atletas de base. Entre seus objetivos específicos estão a conscientização sobre direitos humanos, a redução da exposição a vulnerabilidades sociais e uso de drogas, e a promoção da inclusão social. O programa será implementado por meio de ações coordenadas pelo Ministério da Cidadania, em colaboração com os Ministérios da Mulher, da Família e dos Direitos Humanos, e da Educação. As despesas do programa serão cobertas por dotações orçamentárias específicas, e sua gestão será realizada por um comitê gestor que se reunirá mensalmente para planejar, monitorar e avaliar as ações do programa."
151,"O Decreto nº 6.226, de 4 de outubro de 2007, institui o Programa Mais Cultura com o objetivo de ampliar o acesso aos bens e serviços culturais, promovendo a auto-estima, a cidadania e a diversidade cultural. Entre seus objetivos estão a qualificação do ambiente social e cultural nas cidades e áreas rurais, a geração de oportunidades de trabalho e renda no setor cultural, e a promoção dos direitos culturais assegurados pela Constituição, respeitando questões de gênero, étnicas, raciais, e de diversidade cultural.
O programa compreende ações voltadas para a democratização do acesso a bens e serviços culturais, fortalecimento de experiências culturais de populações excluídas, promoção da leitura e escrita, e capacitação de trabalhadores da cultura. Será implementado por meio de convênios e parcerias com órgãos públicos e privados, nacionais ou estrangeiros, e contará com uma Câmara Técnica no Ministério da Cultura para articular ações intersetoriais. A execução será coordenada por um Comitê Executivo, e o acompanhamento será realizado pelo Conselho Nacional de Política Cultural, promovendo controle social e participação da sociedade civil na implementação e fiscalização do programa. As despesas serão cobertas pelas dotações orçamentárias do Ministério da Cultura."
152,"O Decreto nº 7.083, de 27 de janeiro de 2010, institui o Programa Mais Educação, que visa contribuir para a melhoria da aprendizagem por meio da ampliação do tempo de permanência de crianças, adolescentes e jovens em escolas públicas, oferecendo educação básica em tempo integral. Essa jornada escolar é definida como tendo duração igual ou superior a sete horas diárias, incluindo atividades pedagógicas, culturais, esportivas, de lazer, entre outras.
O programa é baseado em princípios como a integração das disciplinas curriculares com práticas socioculturais, a criação de territórios educativos, e a promoção de direitos humanos e sustentabilidade. Seus objetivos incluem formular uma política nacional de educação integral, promover o diálogo entre conteúdos escolares e saberes locais, e convergir políticas de saúde, cultura e esportes. O programa será executado pelo Ministério da Educação, com a colaboração de Estados, Distrito Federal e Municípios, e contará com assistência técnica e financeira do Fundo Nacional de Desenvolvimento da Educação (FNDE). As despesas serão cobertas pelas dotações orçamentárias do Ministério da Educação e, em caso de parcerias, por outros ministérios ou entidades envolvidas."
153,"O Decreto nº 8.533, de 30 de setembro de 2015, regulamenta o art. 9º-A da Lei nº 10.925/2004 e institui o Programa Mais Leite Saudável, com o objetivo de incentivar investimentos que melhorem a qualidade e a produtividade dos produtores rurais de leite. Este programa permite a apuração de créditos presumidos da Contribuição para o PIS/Pasep e Cofins para pessoas jurídicas que adquirem leite in natura e realizam projetos aprovados pelo Ministério da Agricultura, Pecuária e Abastecimento (MAPA).
As pessoas jurídicas que tiverem seus projetos aprovados podem utilizar os créditos presumidos para compensação com débitos tributários ou ressarcimento em dinheiro. Os requisitos para habilitação no programa incluem a aprovação e execução regular dos projetos, cumprimento das obrigações acessórias estabelecidas pelo MAPA e regularidade fiscal. A execução dos projetos será acompanhada pelo MAPA, que publicará a relação dos projetos aprovados e exigirá relatórios de execução e conclusão das empresas beneficiárias. As despesas do programa serão cobertas pelas dotações orçamentárias do MAPA e da Receita Federal do Brasil (RFB)."
154,"O Decreto nº 6.594, de 6 de outubro de 2008, institui o Programa Mercosul Social e Participativo no âmbito da Secretaria-Geral da Presidência da República e do Ministério das Relações Exteriores, com o objetivo de promover a interlocução entre o Governo Federal e as organizações da sociedade civil sobre as políticas públicas relacionadas ao Mercosul.  As finalidades do programa incluem divulgar políticas e prioridades do governo brasileiro relacionadas ao Mercosul, fomentar discussões sobre aspectos políticos, sociais, culturais, econômicos, financeiros e comerciais, e encaminhar propostas consensuais ao Conselho do Mercado Comum e ao Grupo do Mercado Comum do Mercosul. A coordenação do programa será realizada pelos Ministros de Estado Chefe da Secretaria-Geral da Presidência da República e das Relações Exteriores, contando com a participação de órgãos da administração pública federal e organizações da sociedade civil convidadas. O programa contará com recursos orçamentários e financeiros alocados no orçamento da Secretaria-Geral da Presidência da República e do Ministério das Relações Exteriores."
155,"O Decreto nº 10.112, de 12 de novembro de 2019, altera o Decreto nº 8.086, de 2013, para instituir o Programa Mulher Segura e Protegida, visando integrar e ampliar os serviços públicos destinados às mulheres em situação de violência, com foco na saúde, justiça, rede socioassistencial e promoção da autonomia financeira. O programa será coordenado pela Secretaria Nacional de Políticas para as Mulheres do Ministério da Mulher, da Família e dos Direitos Humanos e inclui diretrizes como a transversalidade dos direitos das mulheres nas políticas públicas e a criação de unidades da Casa da Mulher Brasileira para centralizar serviços especializados. Outras ações incluem a integração de sistemas de dados, implementação de unidades móveis e campanhas de conscientização. A secretaria também é responsável pela capacitação das equipes, elaboração de protocolos, apoio técnico e monitoramento do programa. A implementação conta com a colaboração de vários ministérios e a captação de recursos de diversas fontes, incluindo o Orçamento Geral da União e parcerias público-privadas."
156,"O Decreto nº 8.086, de 30 de agosto de 2013, institui o Programa Mulher: Viver sem Violência, com o objetivo de integrar e ampliar os serviços públicos voltados às mulheres em situação de violência, coordenado pela Secretaria de Políticas para as Mulheres da Presidência da República. O programa busca a articulação de atendimentos especializados nas áreas de saúde, justiça, rede socioassistencial e promoção da autonomia financeira, visando à qualificação e humanização do atendimento. As principais ações incluem a implementação das Casas da Mulher Brasileira, ampliação da Central de Atendimento à Mulher (Ligue 180), organização do atendimento às vítimas de violência sexual e promoção de campanhas de conscientização. A coordenação também envolve a construção e equipagem das Casas da Mulher Brasileira e Centros de Atendimento nas Regiões de Fronteiras Secas, capacitação das equipes, elaboração de protocolos de atendimento e promoção da articulação com diversos órgãos públicos e privados. A execução do programa contará com a atuação conjunta dos Ministérios da Justiça, Saúde, Desenvolvimento Social e Combate à Fome, e Trabalho e Emprego. O decreto entra em vigor na data de sua publicação."
157,"O Decreto nº 1.354, de 29 de dezembro de 1994, institui o Programa Nacional da Diversidade Biológica (PRONABIO) no âmbito do Ministério do Meio Ambiente e da Amazônia Legal, com financiamento do Tesouro Nacional e recursos de entidades nacionais e internacionais. O PRONABIO visa promover parcerias entre o poder público e a sociedade civil para conservar a diversidade biológica, utilizar seus componentes de forma sustentável e repartir os benefícios de maneira justa e equitativa. Suas atividades incluem a definição de metodologias, estímulo à cooperação internacional, promoção de pesquisas, disseminação de informações, capacitação de recursos humanos e desenvolvimento de ações demonstrativas. O programa será coordenado por uma Comissão Coordenadora presidida pelo Ministro do Meio Ambiente e composta por representantes de vários ministérios, da comunidade acadêmica, de ONGs ambientalistas e do setor produtivo. A comissão será responsável por definir diretrizes, estabelecer prioridades, aprovar projetos e terá suporte técnico e administrativo do Ministério do Meio Ambiente. O decreto entra em vigor na data de sua publicação."
158,"O Decreto nº 10.004, de 5 de setembro de 2019, institui o Programa Nacional das Escolas Cívico-Militares (Pecim), com o objetivo de melhorar a qualidade da educação básica no ensino fundamental e médio. O Pecim será desenvolvido pelo Ministério da Educação, com apoio do Ministério da Defesa, e implementado em colaboração com estados, municípios e o Distrito Federal. O programa foca no fomento e fortalecimento das Escolas Cívico-Militares (Ecim) através de um modelo de gestão que integra processos educacionais, didático-pedagógicos e administrativos. As Ecim são escolas públicas que aderem ao Pecim, promovendo valores humanos e cívicos. O decreto define princípios e objetivos do Pecim, como a promoção de educação de qualidade, redução da violência escolar e melhora na infraestrutura. Compete ao Ministério da Educação e ao Ministério da Defesa editar normas complementares, capacitar profissionais, monitorar e avaliar o programa. A implementação envolve a adesão voluntária dos entes federativos, fornecimento de apoio técnico e financeiro, e contratação de militares inativos para atuarem nas Ecim. O decreto entra em vigor na data de sua publicação."
159,"O Decreto nº 4.228, de 13 de maio de 2002, institui o Programa Nacional de Ações Afirmativas no âmbito da Administração Pública Federal, coordenado pela Secretaria de Estado dos Direitos Humanos do Ministério da Justiça. O programa visa promover a inclusão de afrodescendentes, mulheres e pessoas com deficiência em cargos de comissão, incluir cláusulas de adesão ao programa em transferências de recursos e licitações, e estabelecer metas de participação desses grupos em contratações de serviços e projetos com organismos internacionais. Foi criado um Comitê de Avaliação e Acompanhamento para propor medidas administrativas, incentivar ações, formular diretrizes, articular propostas com parceiros governamentais, estimular capacitação, sensibilizar serviços públicos, promover parcerias com empreendedores sociais e movimentos representativos, e avaliar e divulgar os resultados do programa. O comitê é composto por representantes de diversos ministérios e conselhos nacionais, e será apoiado pelo IPEA. O decreto entrou em vigor na data de sua publicação."
160,"O Decreto nº 77.116, de 6 de fevereiro de 1976, aprova o Programa Nacional de Alimentação e Nutrição (PRONAN) para o período de 1976 a 1979, estabelecendo diretrizes para a ação do governo na área de alimentação e nutrição. As diretrizes incluem a racionalização da assistência e educação em alimentação e nutrição, estímulo à produção e comercialização de alimentos básicos, combate a carências nutricionais, incentivo a estudos e pesquisas, apoio à capacitação de recursos humanos, expansão do sistema de alimentação do trabalhador e organização de um sistema integrado de aquisição e distribuição de alimentos. O programa contará com recursos de Cr$12.490 milhões, provenientes de várias fontes, incluindo o Orçamento da União, sistema bancário federal, Fundo de Apoio ao Desenvolvimento Social, FINEP, estados, municípios, e empréstimos externos. A coordenação, acompanhamento e avaliação do PRONAN serão responsabilidade do Conselho Deliberativo do Instituto Nacional de Alimentação e Nutrição (INAN). O decreto também determina que órgãos e entidades federais apoiem a execução do PRONAN, priorizando a delegação de atividades aos estados, territórios e Distrito Federal. O INAN será responsável pela coordenação e implementação das medidas necessárias. O decreto entra em vigor na data de sua publicação."
161,"O Decreto nº 6.991, de 27 de outubro de 2009, institui o Programa Nacional de Apoio à Inclusão Digital nas Comunidades - Telecentros.BR, no âmbito da política de inclusão digital do Governo Federal. Coordenado pelos Ministérios do Planejamento, Orçamento e Gestão, das Comunicações e da Ciência e Tecnologia, o programa visa à implantação e manutenção de telecentros públicos e comunitários em todo o Brasil. Estes telecentros proporcionam acesso gratuito à tecnologia da informação e comunicação, com computadores conectados à internet para múltiplos usos. As entidades proponentes, responsáveis pela proposta de apoio, e as entidades beneficiárias, que gerenciam os telecentros localmente, são selecionadas por meio de edital. O Ministério das Comunicações fornecerá equipamentos e mobiliário, além de garantir a conexão em banda larga; o Ministério da Ciência e Tecnologia concederá bolsas para monitores; e o Ministério do Planejamento disponibilizará equipamentos recondicionados e formará monitores. A coordenação do programa será feita por um colegiado composto por representantes dos ministérios envolvidos, que aprovará diretrizes e monitorará a execução do programa. O decreto entrou em vigor na data de sua publicação."
163,"O Decreto nº 4.391, de 26 de setembro de 2002, regulamenta os arrendamentos de áreas e instalações portuárias, cria o Programa Nacional de Arrendamento de Áreas e Instalações Portuárias e estabelece as competências para realização de licitações e celebração de contratos de arrendamento nos portos organizados. O programa, que integra o Plano Geral de Outorgas de Exploração de Infraestrutura Aquaviária e Portuária, visa otimizar operações portuárias, atender ao crescimento de movimentação de cargas, promover arrendamentos conforme Planos de Desenvolvimento e Zoneamento, aumentar o desempenho operacional e reduzir custos. A execução do programa cabe à autoridade portuária, sob normas da ANTAQ. Licitações para arrendamentos seguirão a Lei nº 8.666/1993, com modalidades de concorrência, tomada de preços ou convite, conforme o valor do arrendamento. O processo incluirá análise econômico-financeira e avaliação de rentabilidade. A ANTAQ aprovará diretrizes e normas, e o Tribunal de Contas da União analisará documentação pertinente. Contratos administrativos poderão ser alterados pela autoridade portuária para melhor atendimento ao interesse público, respeitando direitos dos arrendatários. O decreto entra em vigor na data de sua publicação."
164,"O Decreto nº 7.234, de 19 de julho de 2010, institui o Programa Nacional de Assistência Estudantil (PNAES), com o objetivo de ampliar as condições de permanência dos jovens na educação superior pública federal. O PNAES busca democratizar a permanência dos estudantes, minimizar desigualdades sociais e regionais, reduzir taxas de retenção e evasão, e promover a inclusão social pela educação. Implementado em articulação com ensino, pesquisa e extensão, o programa atende estudantes matriculados em cursos de graduação presencial nas instituições federais de ensino superior. As áreas de atuação incluem moradia estudantil, alimentação, transporte, saúde, inclusão digital, cultura, esporte, creche, apoio pedagógico e suporte a estudantes com deficiência e altas habilidades. As instituições federais definirão critérios de seleção e acompanhamento dos alunos beneficiados, com prioridade para estudantes oriundos da rede pública de educação básica ou com renda familiar per capita de até um salário mínimo e meio. Os recursos do PNAES serão repassados às instituições para a execução das ações de assistência estudantil, conforme as dotações orçamentárias anuais. O decreto entra em vigor na data de sua publicação."
165,"O Decreto nº 7.175, de 12 de maio de 2010, institui o Programa Nacional de Banda Larga (PNBL) com o objetivo de fomentar e difundir o uso e fornecimento de tecnologias de informação e comunicação, visando massificar o acesso à Internet em banda larga, promover a inclusão digital, reduzir desigualdades, gerar emprego e renda, ampliar serviços de Governo Eletrônico e aumentar a autonomia tecnológica e competitividade brasileiras. O PNBL será gerido pelo Comitê Gestor do Programa de Inclusão Digital (CGPID), que definirá ações, metas e prioridades, fomentará parcerias e publicará relatórios anuais. A Telebras será responsável pela implementação da rede privativa de comunicação da administração pública federal, apoio a políticas públicas de conexão à Internet para pontos de interesse público e prestação de serviço de conexão à Internet onde não houver oferta adequada. A Anatel regulará os serviços e infraestrutura de banda larga conforme diretrizes de promoção da concorrência e ampliação da oferta. O decreto também remaneja cargos em comissão para o Gabinete Pessoal do Presidente da República e altera dispositivos do Decreto nº 6.948/2009. O decreto entra em vigor na data de sua publicação."
