id,cat_nome,orgao_nome,publico_alvo_nome,nome,ano,medida_provisoria,medida_provisoria_inicio_vigencia,legislacao,vigencia_inicio,vigencia_fim,objetivos,observacao,acao_orcamentaria_assoc,instrumento_legal,link_legislacao,tipo_politica,grande_area,area,created_at,updated_at,publico_alvo_legislacao
12,"Assistência Social","Ministério da Saúde","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,"Direitos da Cidadania","Ministério da Ciência, Tecnologia e Inovações","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,Trabalho,"Ministério da Ciência, Tecnologia e Inovações","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,Saúde,"Ministério da Ciência, Tecnologia e Inovações","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,Educação,"Ministério da Ciência, Tecnologia e Inovações","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,"Assistência Social","Ministério da Ciência, Tecnologia e Inovações","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,"Direitos da Cidadania","Secretaria de Direitos Humanos da Presidência da República","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,Trabalho,"Secretaria de Direitos Humanos da Presidência da República","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,Saúde,"Secretaria de Direitos Humanos da Presidência da República","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,Educação,"Secretaria de Direitos Humanos da Presidência da República","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,"Assistência Social","Secretaria de Direitos Humanos da Presidência da República","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
12,"Direitos da Cidadania","Ministério da Fazenda","Minorias sociais (negros, mulheres, comunidade LGBTQIA+ e pessoas com deficiência)","Plano Nacional dos Direitos da Pessoa com Deficiência (Plano Viver sem Limite)",2011-01-01,"Não se aplica","Não se aplica",7612/2011,2011-11-17,,"Art. 1º Fica instituído o Plano Nacional dos Direitos da Pessoa com Deficiência – Plano Viver sem Limite, com a finalidade de promover, por meio da integração e articulação de políticas, programas e ações, o exercício pleno e equitativo dos direitos das pessoas com deficiência, nos termos da Convenção Internacional sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo, aprovados por meio do Decreto Legislativo nº 186, de 9 de julho de 2008, com status de emenda constitucional, e promulgados pelo Decreto n º 6.949, de 25 de agosto de 2009.","Lei 13146, de 06 de julho de 2015. O plano contempla o eixo Atenção à Saúde. ","Ação 8585 - PO 0006 Viver sem Limite",Decreto,http://legis.senado.leg.br/norma/412601,Plano,Social,"Direitos Humanos",,,"Pessoas com deficiência"
